ID_REF	VALUE	5522887032_E.Avg_NBEADS	5522887032_E.BEAD_STDERR	5522887032_E.Detection Pval
ILMN_1678501	113.2875	26	5.961552	0.1337662
ILMN_1787378	157.8384	25	6.3108	0
ILMN_1814526	381.9781	24	25.2298	0
ILMN_2311278	132.4465	16	5.675261	0.01168831
ILMN_1764309	109.9852	17	6.828536	0.1961039
ILMN_1811598	80.2522	26	3.437199	0.9675325
ILMN_1740717	89.56385	14	3.892678	0.8181818
ILMN_2136010	109.345	30	5.133987	0.212987
ILMN_1797912	90.33208	23	4.854303	0.7935065
ILMN_1738604	142.2724	13	9.337087	0.002597403
ILMN_1691175	118.3173	13	9.015867	0.07142857
ILMN_2223359	107.224	19	2.88653	0.2688312
ILMN_1702858	117.724	20	5.547766	0.07662338
ILMN_2363634	126.5159	27	7.592163	0.02467532
ILMN_1813975	156.0348	23	10.75595	0.001298701
ILMN_1743331	96.98482	27	4.548931	0.6090909
ILMN_1775045	126.888	24	8.472078	0.02337662
ILMN_2096322	372.4291	22	19.79027	0
ILMN_1688322	500.6454	28	31.48524	0
ILMN_2224833	637.5944	25	38.97345	0
ILMN_2358626	547.8287	17	62.58911	0
ILMN_1768062	130.6355	25	6.530142	0.01558442
ILMN_2358628	111.839	20	7.335894	0.1623377
ILMN_1801020	147.6137	21	10.03871	0.002597403
ILMN_1708934	892.9153	16	42.99612	0
ILMN_1702933	127.9542	15	7.126743	0.02337662
ILMN_1657993	342.6133	29	15.06486	0
ILMN_1666019	119.1358	31	5.562179	0.05974026
ILMN_2080751	315.9869	14	25.94165	0
ILMN_1690352	296.8158	20	26.67505	0
ILMN_2275396	92.24673	19	4.596676	0.7506493
ILMN_2373444	99.86366	17	5.073744	0.5155844
ILMN_1747227	132.3779	24	8.296336	0.01168831
ILMN_1807372	135.7753	29	6.123862	0.006493506
ILMN_1703946	85.50697	26	2.910958	0.9077922
ILMN_1733259	125.5235	17	10.25419	0.02857143
ILMN_1730710	109.4668	15	6.087794	0.2090909
ILMN_1793959	633.4095	22	42.42942	0
ILMN_1794512	287.9862	28	15.46317	0
ILMN_1795788	97.91086	18	5.115793	0.5844156
ILMN_1760335	72.10361	20	2.407516	1
ILMN_1788530	110.1289	12	4.066817	0.1935065
ILMN_1811480	576.8166	24	44.29224	0
ILMN_1813598	100.2821	24	4.647306	0.4961039
ILMN_1653821	88.30998	21	3.147284	0.8441558
ILMN_1780551	118.1613	15	8.177172	0.07402597
ILMN_1669227	88.92055	27	3.130999	0.8272727
ILMN_1709167	104.9087	27	4.775973	0.3246753
ILMN_1679754	114.5529	16	9.962518	0.1103896
ILMN_1716421	102.3152	23	6.379314	0.4181818
ILMN_1659371	109.495	23	4.388847	0.2090909
ILMN_1677868	129.1287	28	6.604137	0.02077922
ILMN_1707445	90.00346	26	2.749261	0.8051948
ILMN_1733963	99.25948	21	4.832815	0.5389611
ILMN_1804255	109.2009	21	4.854245	0.2142857
ILMN_1695590	158.5383	12	13.70773	0
ILMN_1694007	114.3694	20	7.512671	0.112987
ILMN_3307926	1501.779	18	100.8266	0
ILMN_1673330	100.724	35	3.717554	0.4714286
ILMN_1668900	124.5054	18	4.899047	0.02987013
ILMN_2389013	388.5318	23	20.12535	0
ILMN_1760143	750.9285	28	35.39804	0
ILMN_1790757	1660.223	35	64.66648	0
ILMN_2092664	373.1839	19	20.08733	0
ILMN_1778796	228.4364	14	22.01777	0
ILMN_1749804	106.1287	22	4.852028	0.2909091
ILMN_1720235	92.27728	30	3.698407	0.7506493
ILMN_2240009	107.8292	29	4.13438	0.2519481
ILMN_1736178	270.0998	21	12.51519	0
ILMN_1803376	160.606	27	7.43571	0
ILMN_3240321	209.9088	14	16.36558	0
ILMN_1712944	767.2246	19	51.47076	0
ILMN_2333107	367.9256	12	32.64497	0
ILMN_1707958	127.7092	31	6.974806	0.02337662
ILMN_1660424	97.10139	30	4.646422	0.6077922
ILMN_1701998	122.6733	20	10.06873	0.03506494
ILMN_1651235	83.699	27	2.024149	0.9337662
ILMN_1694140	116.2427	27	6.136055	0.08961039
ILMN_1730995	98.64333	22	3.100554	0.5558441
ILMN_2404917	91.90829	29	4.469566	0.7636364
ILMN_1702696	91.37956	26	3.701682	0.774026
ILMN_2084562	110.4342	15	6.330461	0.1857143
ILMN_1769563	79.55959	20	2.334968	0.9766234
ILMN_1673119	119.618	18	6.290433	0.05584415
ILMN_2129015	302.1863	28	20.51119	0
ILMN_1725889	84.81709	19	2.459922	0.9142857
ILMN_1775235	313.6548	24	17.26895	0
ILMN_1677951	88.73221	21	3.44221	0.8298701
ILMN_1708502	244.9364	20	14.62461	0
ILMN_1705447	154.3322	16	12.40005	0.001298701
ILMN_1699172	85.8671	31	2.336703	0.9025974
ILMN_2409898	94.98731	20	3.55186	0.6779221
ILMN_2295698	117.8286	17	8.553123	0.07662338
ILMN_2066124	642.4037	24	20.77641	0
ILMN_1777797	92.09489	18	4.586886	0.7558442
ILMN_2095653	180.4173	20	12.13253	0
ILMN_1707551	122.6358	24	6.132235	0.03506494
ILMN_1782204	111.6432	18	5.563365	0.1623377
ILMN_2402766	574.8405	37	29.38205	0
ILMN_1767722	130.3177	16	5.621063	0.01558442
ILMN_2342841	517.6069	23	32.00315	0
ILMN_1802631	180.2808	23	6.433694	0
ILMN_2318481	114.4522	25	8.105204	0.112987
ILMN_2245223	108.4698	22	5.48228	0.2298701
ILMN_3238543	80.37159	19	3.864989	0.9675325
ILMN_1735591	111.3199	19	7.241444	0.1714286
ILMN_2362126	115.0986	20	5.636519	0.1
ILMN_2269136	122.8879	18	7.807877	0.03506494
ILMN_3239130	134.9458	18	6.79423	0.007792208
ILMN_2120103	124.1362	18	6.449512	0.02987013
ILMN_3242883	287.1379	18	16.47583	0
ILMN_2100055	84.34001	15	4.028766	0.9207792
ILMN_1887648	100.738	16	5.6917	0.4701299
ILMN_1688627	112.7842	34	3.983911	0.1402597
ILMN_1672767	97.44996	26	4.278078	0.5961039
ILMN_2196642	84.32631	18	3.194788	0.9207792
ILMN_2308689	103.9128	21	3.744018	0.3532467
ILMN_2290776	102.7326	26	4.715752	0.4038961
ILMN_1777182	87.56038	19	5.176836	0.8597403
ILMN_1729777	121.5349	21	8.15285	0.04155844
ILMN_1690829	112.0768	19	6.73281	0.1571429
ILMN_2257015	122.0906	20	7.515507	0.03896104
ILMN_3181215	138.3665	33	6.555852	0.003896104
ILMN_3260345	228.7465	30	14.57102	0
ILMN_1703228	143.2746	16	10.61497	0.002597403
ILMN_1652023	103.0268	22	4.673639	0.3896104
ILMN_2064917	401.4066	27	23.49745	0
ILMN_1776153	145.1281	21	9.242287	0.002597403
ILMN_1772645	248.949	28	14.56639	0
ILMN_1775082	106.0561	24	4.770746	0.2922078
ILMN_1680343	107.9432	30	3.697188	0.2480519
ILMN_2277492	79.05913	27	2.724743	0.9792208
ILMN_2371825	277.692	17	17.5747	0
ILMN_1717468	100.6647	27	2.304973	0.4753247
ILMN_2274377	115.6154	23	5.5561	0.0948052
ILMN_1750235	98.74625	17	4.835001	0.5532467
ILMN_1664006	139.9333	18	6.485112	0.003896104
ILMN_1707169	93.67565	20	4.342435	0.7051948
ILMN_1779109	84.51937	30	2.418187	0.9181818
ILMN_1697790	98.87779	24	4.130404	0.5493507
ILMN_1679520	227.9218	26	13.18841	0
ILMN_1732176	159.9961	17	14.85853	0
ILMN_1681081	146.153	19	10.94846	0.002597403
ILMN_2377430	203.7051	17	14.52994	0
ILMN_1661373	99.44895	23	3.833273	0.5350649
ILMN_2288175	92.51355	25	4.24434	0.7467533
ILMN_1654010	132.8246	21	8.746343	0.009090909
ILMN_1732672	90.34396	16	2.108599	0.7935065
ILMN_1730504	126.8698	23	5.251841	0.02337662
ILMN_1662049	374.1278	32	19.57169	0
ILMN_1740752	119.8378	25	5.178016	0.05454545
ILMN_1794875	118.7991	25	4.175521	0.06233766
ILMN_1698209	244.5311	25	13.3486	0
ILMN_3307841	88.38261	24	3.302495	0.8441558
ILMN_1814151	121.2093	26	5.400721	0.04155844
ILMN_2050246	110.9506	16	7.075587	0.1753247
ILMN_1728787	109.7745	17	4.854974	0.2
ILMN_2234605	120.1841	21	9.316545	0.05324675
ILMN_1770454	312.0472	18	25.93715	0
ILMN_1770336	107.1098	25	4.375357	0.2688312
ILMN_1714253	84.15619	24	3.266068	0.925974
ILMN_1813530	93.01827	20	3.098625	0.7207792
ILMN_2223922	114.2621	28	6.718025	0.1168831
ILMN_1718071	198.9392	22	8.054468	0
ILMN_1814327	92.70753	23	3.363759	0.7298701
ILMN_2341343	106.2709	17	6.366177	0.287013
ILMN_1775634	95.13689	10	4.534254	0.6753247
ILMN_1802458	115.8316	22	5.821434	0.09350649
ILMN_2307656	110.1899	34	3.902264	0.1922078
ILMN_1709796	93.71278	25	4.204097	0.7025974
ILMN_1783963	96.39125	20	5.804812	0.6285715
ILMN_2134801	75.51859	10	3.35698	0.9961039
ILMN_1757807	94.12263	24	3.82008	0.6909091
ILMN_1673529	331.0513	28	13.97462	0
ILMN_1686370	125.8995	24	5.271592	0.02727273
ILMN_1809139	179.0703	20	8.363563	0
ILMN_1747504	140.2137	25	6.074627	0.003896104
ILMN_1666679	102.6759	14	4.501817	0.4064935
ILMN_1657862	937.6414	34	41.54606	0
ILMN_1770412	940.6184	14	72.91452	0
ILMN_1712786	113.7197	32	2.754349	0.1246753
ILMN_1680111	117.3471	22	5.773602	0.07922078
ILMN_1791006	291.9296	14	25.59807	0
ILMN_1714567	404.338	23	27.67296	0
ILMN_1792495	96.17294	22	3.48694	0.6376624
ILMN_1752159	98.66528	20	3.995737	0.5545455
ILMN_3243156	116.3415	28	5.452363	0.08701298
ILMN_1812640	4553.19	16	319.7797	0
ILMN_2162799	120.7633	25	5.764852	0.04675325
ILMN_1782679	123.9054	19	8.592649	0.02987013
ILMN_1703617	1233.961	27	66.83474	0
ILMN_1798308	375.3936	24	24.32223	0
ILMN_1730625	81.65375	20	2.417831	0.9571428
ILMN_1696512	106.857	21	5.389736	0.2779221
ILMN_2164164	122.2399	17	9.541635	0.03896104
ILMN_3240117	1649.693	25	66.63353	0
ILMN_1703538	152.3671	26	6.545517	0.001298701
ILMN_1792473	312.806	11	27.49081	0
ILMN_1771827	111.2875	23	6.33168	0.1714286
ILMN_3246401	131.3852	39	6.860608	0.01298701
ILMN_1770725	96.81052	20	3.443028	0.612987
ILMN_2313821	459.6598	18	35.96574	0
ILMN_1717357	136.5219	23	7.11932	0.005194805
ILMN_1668408	180.235	17	10.49218	0
ILMN_1667183	117.4584	18	6.671892	0.07792208
ILMN_1712639	110.5692	28	5.170206	0.1844156
ILMN_1704173	120.6283	12	10.38122	0.04805195
ILMN_1797974	95.99591	22	2.59904	0.6441559
ILMN_1688625	115.6436	29	4.488915	0.0948052
ILMN_1776916	90.4799	18	5.430937	0.7896104
ILMN_2113340	112.4798	25	6.576045	0.1467533
ILMN_1669557	122.6492	10	13.01595	0.03506494
ILMN_3307874	98.6981	25	5.281483	0.5532467
ILMN_2214232	86.98866	15	6.494045	0.8701299
ILMN_1681301	130.5112	21	8.765577	0.01558442
ILMN_1673252	1416.411	21	41.77787	0
ILMN_2103841	391.9571	19	22.91947	0
ILMN_2368268	94.56815	22	3.427235	0.6909091
ILMN_2415292	93.99145	26	3.367477	0.6961039
ILMN_1670282	104.7462	21	4.612039	0.3298701
ILMN_2261519	8236.63	30	375.4964	0
ILMN_1791236	121.4342	21	6.048776	0.04155844
ILMN_1723521	110.0926	22	5.825224	0.1935065
ILMN_2242299	108.3076	25	5.083493	0.2350649
ILMN_2312764	148.9904	23	8.157743	0.002597403
ILMN_1779965	189.4323	25	10.89916	0
ILMN_1670542	1661.206	25	69.4865	0
ILMN_1655645	165.1133	23	11.20524	0
ILMN_1716053	1664.796	18	134.6687	0
ILMN_3236458	150.9245	19	10.80192	0.002597403
ILMN_1778173	503.9948	22	19.75176	0
ILMN_2338038	411.9046	28	20.82679	0
ILMN_1686522	103.0228	23	6.235908	0.3896104
ILMN_1764090	421.6067	16	21.56755	0
ILMN_1798249	159.2565	39	7.721367	0
ILMN_1656593	96.98159	20	4.112196	0.6090909
ILMN_2283473	88.46928	22	4.123678	0.8363636
ILMN_2387712	102.9021	11	4.547063	0.3935065
ILMN_1684305	110.6871	23	6.034348	0.1792208
ILMN_1712530	140.4789	23	10.59783	0.003896104
ILMN_1662598	106.5816	12	10.13093	0.2792208
ILMN_1718808	118.9978	21	5.469919	0.05974026
ILMN_1783818	122.5525	33	5.823865	0.03506494
ILMN_2293758	924.4144	26	50.34365	0
ILMN_1735539	115.3733	27	6.296593	0.0987013
ILMN_2280189	129.3618	21	9.750141	0.02077922
ILMN_1693220	565.2676	22	38.58944	0
ILMN_1684836	111.1911	20	6.716731	0.1714286
ILMN_1715532	95.53661	25	4.776587	0.6597403
ILMN_1686846	116.0137	9	9.323201	0.09090909
ILMN_2308950	89.32576	16	3.574486	0.8194805
ILMN_1709101	168.5795	21	12.73089	0
ILMN_1752247	163.6483	24	10.47576	0
ILMN_2396956	834.0911	36	32.75915	0
ILMN_1679987	89.43147	19	4.932487	0.8181818
ILMN_1673542	87.74155	18	4.074461	0.8571429
ILMN_1802537	78.19208	15	2.655471	0.9831169
ILMN_1675507	125.4088	24	7.506497	0.02857143
ILMN_1691959	120.5705	12	5.304065	0.04805195
ILMN_1737754	108.3848	23	6.614544	0.2324675
ILMN_1808905	100.6498	26	4.709133	0.4753247
ILMN_2268556	100.3211	21	5.302361	0.4935065
ILMN_2253207	108.5429	23	4.916854	0.2298701
ILMN_1734794	88.174	25	2.377225	0.8493506
ILMN_1690818	112.4043	20	6.242861	0.1493506
ILMN_1770758	92.85009	18	4.622479	0.7220779
ILMN_2293529	93.22749	26	5.068227	0.7168831
ILMN_1703049	96.4237	23	5.257611	0.6272727
ILMN_1733690	104.9311	19	3.355226	0.3246753
ILMN_2410406	103.4902	18	5.264574	0.3714286
ILMN_1741572	249.844	22	17.7976	0
ILMN_1768962	121.3734	14	6.425182	0.04155844
ILMN_2400663	95.48	27	3.806986	0.6610389
ILMN_2396691	120.3741	21	7.668349	0.05064935
ILMN_1802799	593.0945	27	25.97448	0
ILMN_1679383	120.949	28	5.067052	0.04545455
ILMN_1658337	415.1007	24	25.09639	0
ILMN_2148847	722.5337	15	56.69219	0
ILMN_1770673	456.6654	26	30.80931	0
ILMN_2205785	108.3903	17	8.251337	0.2324675
ILMN_1728047	637.0189	17	33.86142	0
ILMN_1774938	110.6664	24	4.369876	0.1805195
ILMN_2380771	1010.519	28	41.83107	0
ILMN_1701731	374.347	26	21.73071	0
ILMN_1672148	96.7322	14	5.004004	0.6142857
ILMN_2278335	103.2991	19	5.862837	0.3792208
ILMN_1662507	110.1632	16	10.41637	0.1935065
ILMN_1668617	100.2515	23	4.665804	0.4974026
ILMN_1719154	113.3415	26	5.450913	0.1324675
ILMN_1773417	102.7766	20	4.426901	0.3974026
ILMN_2412336	204.6721	12	14.14036	0
ILMN_3237488	90.11457	27	3.048592	0.8012987
ILMN_1730191	87.43627	27	2.886366	0.8623376
ILMN_1713124	1982.022	31	95.8064	0
ILMN_1668880	94.13496	27	2.78105	0.6909091
ILMN_1687757	338.6653	24	14.78784	0
ILMN_3307911	94.22337	22	3.210813	0.6909091
ILMN_1685803	98.2546	12	4.369775	0.5701299
ILMN_1692661	92.50043	20	3.759016	0.7467533
ILMN_2157277	11662.64	21	716.8571	0
ILMN_1694985	98.1871	21	4.476073	0.5727273
ILMN_1677043	1135.234	20	64.31927	0
ILMN_2145396	233.7702	21	13.20209	0
ILMN_1718483	86.84904	22	3.842527	0.8727273
ILMN_3243152	89.14326	27	3.119051	0.8220779
ILMN_2388507	876.8182	26	44.12479	0
ILMN_2410909	796.2362	30	52.81821	0
ILMN_1748661	138.952	14	14.11665	0.003896104
ILMN_1726906	239.8833	24	16.9898	0
ILMN_1743347	130.915	17	7.400636	0.01428571
ILMN_1733598	95.89397	21	3.83562	0.6467533
ILMN_1757130	106.6467	17	5.081465	0.2792208
ILMN_2325612	110.116	33	3.961884	0.1935065
ILMN_2325610	107.9529	26	5.789893	0.2480519
ILMN_2377240	170.2487	21	8.360694	0
ILMN_1665982	135.9288	19	8.082859	0.006493506
ILMN_2404657	114.1672	14	7.366832	0.1168831
ILMN_1747577	200.7325	17	7.921577	0
ILMN_1679898	99.0919	22	3.208226	0.5402597
ILMN_1700047	120.2039	25	6.606466	0.05324675
ILMN_2385647	139.1644	16	8.210511	0.003896104
ILMN_1728309	96.80017	30	3.49608	0.612987
ILMN_1708323	101.2187	23	6.685134	0.4558442
ILMN_2367126	97.81535	15	4.502397	0.5896104
ILMN_2271875	101.3283	29	3.90269	0.451948
ILMN_1782939	124.0496	16	6.378798	0.02987013
ILMN_1682763	96.64327	23	4.927479	0.6155844
ILMN_1670870	796.8813	18	72.25791	0
ILMN_2051381	139.9129	25	8.396413	0.003896104
ILMN_2302716	196.3842	23	13.25758	0
ILMN_2096372	85.73403	19	2.788445	0.9051948
ILMN_1709348	124.4618	32	6.740302	0.02987013
ILMN_1748538	100.7341	26	2.979304	0.4714286
ILMN_2383707	107.1693	28	5.513189	0.2688312
ILMN_1807439	90.65414	25	3.993615	0.787013
ILMN_2139970	103.5096	16	8.058104	0.3714286
ILMN_2150894	121.9038	21	5.320047	0.03896104
ILMN_1675398	86.70814	24	3.157176	0.8753247
ILMN_1802167	93.60095	23	4.560952	0.7064935
ILMN_1736539	130.3964	33	7.356774	0.01558442
ILMN_2182980	130.4968	19	12.35186	0.01558442
ILMN_1793859	859.8126	27	38.57132	0
ILMN_1702503	105.7444	21	6.541053	0.3
ILMN_1667564	95.32863	21	4.302879	0.6701299
ILMN_1794825	104.75	20	5.250874	0.3298701
ILMN_2401641	114.0818	30	4.905489	0.1194805
ILMN_1727965	100.0441	17	4.174702	0.5051948
ILMN_1728662	107.5971	21	4.722114	0.2597403
ILMN_2363880	86.52028	22	4.002012	0.887013
ILMN_1761514	102.3945	26	6.191697	0.4142857
ILMN_1763666	83.84429	27	3.070801	0.9311689
ILMN_2244841	109.3382	20	6.248108	0.212987
ILMN_1656368	331.2213	19	20.0063	0
ILMN_1696099	143.7397	23	10.7149	0.002597403
ILMN_2406557	199.3289	29	9.865977	0
ILMN_2372403	160.7145	30	8.017106	0
ILMN_2372398	136.3152	21	4.579449	0.005194805
ILMN_1785284	216.0388	28	9.92884	0
ILMN_2096985	158.3262	21	6.428012	0
ILMN_1687508	100.5173	28	3.24572	0.4831169
ILMN_1763461	113.1094	15	5.854441	0.1337662
ILMN_2365176	113.4523	18	6.323429	0.1285714
ILMN_1699258	107.269	12	6.712028	0.2688312
ILMN_1681938	102.2814	28	3.815061	0.4181818
ILMN_1761804	1133.384	17	68.54239	0
ILMN_1681374	106.2832	23	6.480302	0.287013
ILMN_1736700	1927.185	17	126.9354	0
ILMN_2251253	109.5818	16	5.717521	0.2064935
ILMN_1741148	2925.77	22	194.5329	0
ILMN_1747716	104.8113	18	5.614815	0.3272727
ILMN_1755974	2960.42	33	109.721	0
ILMN_1718093	120.9817	29	4.953463	0.04415584
ILMN_3243268	116.7627	25	5.602827	0.08441558
ILMN_1730304	125.1884	26	4.486314	0.02857143
ILMN_1666325	156.4438	18	13.14998	0
ILMN_3251482	152.5931	23	9.199444	0.001298701
ILMN_1660856	158.3027	26	6.96888	0
ILMN_2120982	110.0443	28	4.737675	0.1961039
ILMN_1743995	129.4494	28	7.158703	0.02077922
ILMN_2147503	159.1838	22	9.467059	0
ILMN_1761456	578.8636	16	50.2465	0
ILMN_1743635	201.289	21	11.33812	0
ILMN_2191822	135.6168	24	6.128608	0.006493506
ILMN_2131293	88.8699	14	3.189594	0.8272727
ILMN_1782084	115.9272	20	7.978363	0.09090909
ILMN_1737945	164.8981	22	9.290033	0
ILMN_1722688	164.0146	14	9.856848	0
ILMN_1806845	89.09032	19	3.764288	0.8220779
ILMN_1711886	376.3408	29	15.99898	0
ILMN_1664449	546.2046	27	29.57197	0
ILMN_1771411	231.1963	30	12.14078	0
ILMN_2365686	249.4454	22	14.05549	0
ILMN_2271014	119.1657	25	5.608806	0.05974026
ILMN_1685413	491.7564	21	26.29867	0
ILMN_1732809	483.2539	20	30.03314	0
ILMN_1753135	125.2063	11	6.48285	0.02857143
ILMN_2276750	112.5608	19	6.168322	0.1454545
ILMN_1758038	164.7628	25	7.600253	0
ILMN_2375973	189.5286	20	10.94271	0
ILMN_1690252	167.4277	20	13.19365	0
ILMN_2134062	213.8446	19	10.32088	0
ILMN_1805673	118.8446	24	4.006208	0.06103896
ILMN_1657283	4576.802	22	159.141	0
ILMN_1808792	371.1921	20	24.94515	0
ILMN_1761764	254.1922	17	13.8548	0
ILMN_1779190	106.6815	23	4.442057	0.2792208
ILMN_1796946	81.79791	22	3.118481	0.9558442
ILMN_1784583	105.9862	25	5.665465	0.2961039
ILMN_1681046	104.614	21	4.830278	0.3350649
ILMN_1709474	138.529	25	8.848078	0.003896104
ILMN_3237132	132.7232	18	10.17449	0.009090909
ILMN_1713731	95.9301	24	3.340911	0.6467533
ILMN_1692332	81.13583	24	2.75853	0.9662338
ILMN_2137544	105.4811	18	6.463498	0.3025974
ILMN_1735987	107.4444	23	5.21984	0.2636364
ILMN_1676042	119.2883	24	5.324531	0.05974026
ILMN_1783443	123.8932	28	5.706236	0.02987013
ILMN_1729320	112.3136	25	5.582019	0.151948
ILMN_2403534	110.3771	23	5.19601	0.1883117
ILMN_2276904	91.6842	28	3.272239	0.7701299
ILMN_1751975	122.9781	19	11.10062	0.03506494
ILMN_2393149	106.0839	22	4.282487	0.2909091
ILMN_1680996	286.019	22	14.39521	0
ILMN_1792150	102.6642	21	3.640433	0.4064935
ILMN_1651466	78.57502	18	3.86377	0.9818182
ILMN_1797875	11295.26	18	553.9166	0
ILMN_1678255	121.1	18	8.265898	0.04155844
ILMN_1752669	100.1981	27	3.78055	0.4974026
ILMN_2078697	141.2498	18	7.833073	0.003896104
ILMN_1811238	175.7409	33	5.565563	0
ILMN_1734630	95.83773	15	6.231452	0.6506494
ILMN_1701603	91.71107	18	6.099382	0.7701299
ILMN_1693789	2263.653	20	124.549	0
ILMN_1801851	103.7568	14	6.001285	0.3584416
ILMN_1750256	307.4263	14	32.40929	0
ILMN_1700596	100.6954	28	3.951566	0.474026
ILMN_1702322	79.58782	17	3.00211	0.9766234
ILMN_1690636	101.5681	29	4.87534	0.4441558
ILMN_1792449	105.9155	22	5.7414	0.2961039
ILMN_1765674	115.4811	18	6.711891	0.09740259
ILMN_1787314	349.7415	20	29.6282	0
ILMN_1663897	103.815	20	2.886718	0.3558442
ILMN_1800958	127.5463	14	8.17934	0.02337662
ILMN_1760889	94.19489	17	3.394149	0.6909091
ILMN_3236443	134.5236	19	14.41263	0.009090909
ILMN_2191902	91.68626	23	3.902202	0.7701299
ILMN_1729325	119.9601	14	11.69723	0.05454545
ILMN_1803384	105.795	30	3.522832	0.2974026
ILMN_1797432	93.76437	23	4.522708	0.7
ILMN_1794728	98.2286	25	3.893534	0.5701299
ILMN_1715988	120.4805	11	2.220514	0.04935065
ILMN_1713315	112.1912	11	5.667479	0.1532468
ILMN_2194619	109.4723	27	5.506217	0.2090909
ILMN_3246673	120.329	24	5.015488	0.05064935
ILMN_1759670	128.1656	31	5.518402	0.02207792
ILMN_2367172	102.5123	18	4.544898	0.4103896
ILMN_1792741	108.4861	22	4.843115	0.2298701
ILMN_1794384	88.60448	32	2.551736	0.8311688
ILMN_1688019	109.577	18	6.675721	0.2064935
ILMN_1751092	82.34921	13	4.758832	0.9454545
ILMN_1697611	118.1964	21	6.374142	0.07272727
ILMN_1695446	104.001	22	4.445722	0.3519481
ILMN_1662681	126.0375	16	9.645051	0.02727273
ILMN_1788462	958.1387	31	42.46043	0
ILMN_1667994	285.8759	26	16.01521	0
ILMN_1788239	113.2014	15	6.484971	0.1337662
ILMN_1695759	145.5576	15	6.950891	0.002597403
ILMN_2397406	99.93633	23	4.764592	0.512987
ILMN_1727258	95.87598	22	3.798144	0.648052
ILMN_1723116	306.9992	12	37.13002	0
ILMN_1666258	111.1262	29	4.478347	0.1714286
ILMN_1660995	78.78209	21	3.735859	0.9805195
ILMN_1736412	98.98014	21	4.624678	0.5467532
ILMN_1778723	1486.953	24	74.67946	0
ILMN_1765460	112.4608	23	5.582317	0.1467533
ILMN_1725896	98.70845	27	3.831455	0.5532467
ILMN_1738233	87.5619	21	2.878576	0.8597403
ILMN_1670506	102.2862	22	5.35255	0.4181818
ILMN_1779374	130.2651	24	5.102482	0.01558442
ILMN_2394242	126.3486	18	6.400804	0.02597403
ILMN_1727023	237.463	21	17.12219	0
ILMN_1683901	111.3259	20	5.616723	0.1714286
ILMN_1750880	138.111	23	6.067025	0.003896104
ILMN_1792409	117.9954	21	7.094311	0.07532468
ILMN_1748141	121.5282	32	5.605971	0.04155844
ILMN_1778788	149.3112	23	10.81541	0.002597403
ILMN_1759312	92.22734	21	3.507705	0.7506493
ILMN_1701589	78.3174	18	1.764196	0.9831169
ILMN_1696830	105.7849	16	8.008266	0.2974026
ILMN_1786899	94.62862	21	4.159461	0.6909091
ILMN_1774447	119.0931	21	5.834068	0.05974026
ILMN_1660854	82.85938	26	2.701295	0.938961
ILMN_1665307	87.27868	24	2.938049	0.8636364
ILMN_1731223	114.4336	20	8.979711	0.112987
ILMN_1685834	92.86545	14	3.719156	0.7220779
ILMN_1725297	103.4789	30	4.731541	0.3727273
ILMN_1665331	127.6124	27	8.28929	0.02337662
ILMN_1713927	85.88276	23	2.379903	0.9025974
ILMN_1797796	108.6904	26	5.373569	0.2272727
ILMN_2294762	1429.017	21	109.235	0
ILMN_2408219	102.6155	16	5.802133	0.4090909
ILMN_2094262	113.4172	19	6.531732	0.1285714
ILMN_2094261	126.0047	23	7.273965	0.02727273
ILMN_1726327	279.6091	15	28.59115	0
ILMN_1663313	5643.136	16	456.0193	0
ILMN_1719031	103.3768	23	4.01316	0.3779221
ILMN_2131123	89.69236	18	3.79787	0.8142857
ILMN_1801303	187.8681	25	14.24897	0
ILMN_1751102	116.1669	32	6.844387	0.09090909
ILMN_1694882	112.1363	28	4.916465	0.1571429
ILMN_2073157	142.5351	30	6.228993	0.002597403
ILMN_1785742	102.053	20	6.608106	0.4272727
ILMN_2309549	129.5925	19	7.702125	0.01948052
ILMN_1801606	1183.561	22	69.64742	0
ILMN_1664435	101.9732	29	4.09198	0.4298701
ILMN_1804812	447.5345	19	23.4455	0
ILMN_1659553	156.7129	13	5.877489	0
ILMN_1770378	454.8464	26	22.59246	0
ILMN_2343563	236.1943	20	9.585102	0
ILMN_1726281	86.07953	25	3.447021	0.8987013
ILMN_1753773	113.1721	27	4.560779	0.1337662
ILMN_1722102	994.679	24	67.17485	0
ILMN_1674988	119.9338	14	10.602	0.05454545
ILMN_1793894	1553.979	25	69.0354	0
ILMN_1733096	108.3943	21	7.7672	0.2324675
ILMN_1813243	113.1355	24	6.631109	0.1337662
ILMN_1802973	407.5212	28	32.73733	0
ILMN_1723177	772.5993	19	46.85538	0
ILMN_2199284	150.5568	23	11.93724	0.002597403
ILMN_1696974	110.9101	20	5.765657	0.1753247
ILMN_1760727	185.8501	18	14.23721	0
ILMN_1665871	166.9603	21	9.614635	0
ILMN_1736340	629.1003	20	29.04173	0
ILMN_1677723	93.52404	15	4.567349	0.7090909
ILMN_2086890	124.6136	23	7.048446	0.02857143
