ID_REF	VALUE	5455178010_A.Avg_NBEADS	5455178010_A.BEAD_STDERR	5455178010_A.Detection Pval
ILMN_1718687	111.2964	23	6.776459	0.2168831
ILMN_2196409	98.85313	20	5.930096	0.561039
ILMN_1695036	116.5114	22	12.07349	0.1142857
ILMN_1797744	100.6066	24	6.138982	0.512987
ILMN_1780349	113.5109	23	5.398475	0.1623377
ILMN_1730999	353.1805	25	17.86549	0
ILMN_1790350	89.53865	33	4.144421	0.8233766
ILMN_1727479	379.7083	27	16.72075	0
ILMN_2118910	120.6187	35	5.036302	0.07662338
ILMN_1690307	228.2397	29	9.652785	0
ILMN_1736536	82.98063	29	3.087201	0.9467533
ILMN_2120636	91.81824	33	3.917828	0.7623377
ILMN_2120631	91.69305	21	5.970404	0.7636364
ILMN_1676256	101.356	18	6.44558	0.4844156
ILMN_2169801	118.3965	27	8.790243	0.09740259
ILMN_3243238	112.6443	22	7.230582	0.1857143
ILMN_1808512	86.91814	23	3.915833	0.8818182
ILMN_1769219	90.99804	19	5.194407	0.7857143
ILMN_1651950	95.2606	31	3.874414	0.6675324
ILMN_1695432	254.6116	33	9.044948	0
ILMN_2329679	738.1862	19	43.70081	0
ILMN_2094718	26775.34	25	1151.601	0
ILMN_1789614	4999.691	17	415.7216	0
ILMN_2329483	87.95464	22	5.361117	0.8558441
ILMN_1677061	82.57607	18	4.343438	0.9558442
ILMN_1654031	87.63197	27	3.935359	0.8662338
ILMN_1785010	96.68604	13	5.661314	0.6298701
ILMN_2364369	107.3499	11	9.76487	0.3142857
ILMN_1796949	127.9368	24	8.639347	0.03376623
ILMN_1690894	183.84	17	13.18913	0
ILMN_1731043	399.0674	24	20.50219	0
ILMN_1755737	1647.972	24	80.12897	0
ILMN_1793831	118.7076	28	5.365779	0.09740259
ILMN_1765851	577.2664	20	25.91624	0
ILMN_1806800	95.54989	17	5.511758	0.6610389
ILMN_2171789	307.0867	27	13.67856	0
ILMN_1698218	1688.629	17	88.63284	0
ILMN_1691487	192.3457	34	10.93601	0
ILMN_2383774	226.6699	18	14.2453	0
ILMN_1806728	118.3768	20	8.166019	0.09740259
ILMN_2067032	98.9675	34	6.041491	0.5519481
ILMN_1694061	117.5956	19	7.767965	0.1038961
ILMN_1663381	89.53622	18	4.631366	0.8233766
ILMN_1701514	123.7999	29	7.54024	0.05974026
ILMN_1780397	98.78928	21	4.689741	0.561039
ILMN_1763104	404.338	14	33.50628	0
ILMN_1745976	101.419	24	5.247638	0.4818182
ILMN_2255811	93.62372	20	6.384916	0.7142857
ILMN_2338116	119.563	21	8.430131	0.08701298
ILMN_1699447	89.43264	21	4.083499	0.825974
ILMN_1677104	79.36247	17	3.538234	0.9753247
ILMN_1740493	271.035	16	16.27144	0
ILMN_1700353	100.1604	23	5.854513	0.5233766
ILMN_1783910	197.8587	20	14.39602	0
ILMN_2392143	169.8687	19	11.97729	0
ILMN_2405991	127.4627	15	8.792938	0.03636364
ILMN_1654408	92.92869	16	6.718324	0.7285714
ILMN_1758250	1213.683	39	50.57419	0
ILMN_1715540	85.32718	23	4.49919	0.9077922
ILMN_1782069	187.1005	30	12.56808	0
ILMN_2289924	195.2422	16	15.97945	0
ILMN_2399174	136.1342	31	6.831507	0.01298701
ILMN_1781691	245.766	25	8.461937	0
ILMN_1737146	2956.108	18	63.38677	0
ILMN_1674855	103.952	18	9.71876	0.4064935
ILMN_1788783	106.5168	20	5.963044	0.3415585
ILMN_1699737	112.5289	17	6.787952	0.1857143
ILMN_1716913	339.4877	28	9.360664	0
ILMN_3240736	86.64651	28	3.991302	0.8883117
ILMN_1705218	108.511	28	5.204018	0.2883117
ILMN_1673275	389.231	25	16.97221	0
ILMN_2408440	124.0257	32	7.208905	0.05974026
ILMN_1747058	650.746	23	31.97649	0
ILMN_2211122	258.7868	24	10.94595	0
ILMN_1751627	458.2879	17	29.15139	0
ILMN_1814650	701.8794	13	36.29403	0
ILMN_2372639	247.3372	25	10.63029	0
ILMN_1775703	465.1783	18	31.43478	0
ILMN_1666007	108.1513	32	3.454185	0.2961039
ILMN_2272967	119.036	26	5.72369	0.0948052
ILMN_2369104	527.0364	16	42.16345	0
ILMN_1711368	129.3015	15	8.447069	0.03116883
ILMN_1684943	114.1576	18	8.166473	0.1532468
ILMN_2124833	119.7939	17	6.023497	0.08311688
ILMN_1688104	82.77676	23	2.562479	0.9506493
ILMN_2404112	96.37412	23	5.05703	0.6376624
ILMN_1693674	90.13748	19	3.591484	0.8077922
ILMN_1661003	85.61765	28	3.844978	0.9038961
ILMN_1688231	90.06107	25	4.906241	0.8103896
ILMN_1701248	133.7173	21	6.673068	0.01428571
ILMN_1690783	133.3767	22	9.778538	0.01428571
ILMN_1740864	128.5771	25	7.350485	0.03116883
ILMN_2074894	86.83027	18	5.251959	0.8844156
ILMN_1798103	80.6409	16	3.567686	0.9662338
ILMN_1738220	272.836	19	15.97727	0
ILMN_1802904	111.4462	24	9.052527	0.2142857
ILMN_2205322	82.11893	24	4.54203	0.9571428
ILMN_1792076	94.98676	22	3.647912	0.6714286
ILMN_1666556	99.54362	26	5.673369	0.5402597
ILMN_1690891	85.31412	15	4.904247	0.9077922
ILMN_1770955	93.24346	27	3.924025	0.7207792
ILMN_1676997	114.733	19	8.100006	0.1415584
ILMN_1680892	99.9801	19	7.537009	0.5298702
ILMN_1694817	86.36025	30	4.469372	0.8922078
ILMN_1797063	104.7722	23	6.298498	0.387013
ILMN_1719393	99.50773	28	5.864345	0.5402597
ILMN_2062832	79.97625	22	2.958383	0.9688312
ILMN_1774083	396.6664	23	16.37813	0
ILMN_1803811	1507.607	13	48.24085	0
ILMN_1714700	127.2906	20	11.33846	0.03766234
ILMN_1787815	118.5809	19	9.072004	0.09740259
ILMN_1778755	94.96473	20	5.567447	0.6727273
ILMN_1746788	138.8327	31	7.969009	0.006493506
ILMN_1694208	94.17556	18	4.820152	0.6987013
ILMN_1680993	108.4375	21	7.461967	0.2922078
ILMN_2329290	101.964	21	8.340266	0.4675325
ILMN_1718619	202.1954	23	14.64116	0
ILMN_2262275	591.506	24	36.93796	0
ILMN_2350114	204.9547	18	10.99473	0
ILMN_2350122	868.0978	18	35.37622	0
ILMN_1811277	134.8583	21	8.063942	0.01428571
ILMN_1677542	109.6788	25	8.893845	0.2597403
ILMN_2383290	91.71408	43	3.091923	0.7623377
ILMN_1772689	88.55249	27	4.609108	0.848052
ILMN_1713542	88.73487	25	3.611736	0.8415585
ILMN_1754476	88.66434	20	3.683802	0.8454546
ILMN_1660904	81.7452	25	4.983115	0.9584416
ILMN_2361991	117.5633	30	8.918331	0.1051948
ILMN_2339234	94.00352	15	6.274867	0.7038961
ILMN_1661220	110.722	25	6.360625	0.2246753
ILMN_1680487	89.41418	17	3.659438	0.825974
ILMN_1740042	103.0808	22	5.243348	0.4324675
ILMN_2193443	98.88229	21	5.183342	0.5571429
ILMN_1698237	97.83025	26	6.756631	0.5909091
ILMN_2331729	95.33189	19	7.544201	0.6649351
ILMN_1745079	85.23041	18	2.146125	0.9103896
ILMN_1678054	376.5735	20	20.42639	0
ILMN_1779252	947.6359	20	42.76669	0
ILMN_1752741	131.8682	18	7.292339	0.02207792
ILMN_2327775	89.60577	22	4.63806	0.8207792
ILMN_2327780	116.1896	22	10.35649	0.1181818
ILMN_2405031	101.4374	24	5.136189	0.4818182
ILMN_1711247	139.1304	25	10.15272	0.006493506
ILMN_1799642	162.4393	22	8.348852	0
ILMN_1813625	818.2903	26	44.62445	0
ILMN_1738704	402.2213	29	18.2832	0
ILMN_1655482	111.9915	17	5.283669	0.2025974
ILMN_1736575	285.5059	24	20.83775	0
ILMN_1657766	80.44505	24	3.430126	0.9675325
ILMN_1741755	88.06665	28	3.430037	0.8532467
ILMN_1688276	110.7342	20	5.301905	0.2246753
ILMN_1810441	118.4028	28	7.883101	0.09740259
ILMN_1685430	110.6188	27	5.369547	0.2272727
ILMN_2362477	118.027	21	6.151232	0.0987013
ILMN_1748685	83.32025	21	2.785185	0.9402598
ILMN_1654737	99.95615	15	5.002291	0.5298702
ILMN_2351930	421.2325	20	17.03395	0
ILMN_1682316	1450.887	16	94.23658	0
ILMN_1738672	103.4705	21	6.512859	0.4194805
ILMN_2255142	94.99037	21	3.643855	0.6714286
ILMN_1715305	85.51605	32	3.736813	0.9051948
ILMN_2336902	80.69559	24	2.556174	0.9662338
ILMN_1657709	88.03531	20	4.751156	0.8558441
ILMN_1740389	121.2999	20	7.865126	0.07272727
ILMN_1671765	112.666	19	8.482633	0.1857143
ILMN_1668453	114.3357	16	6.544012	0.1493506
ILMN_1724350	95.67845	18	4.125669	0.6571429
ILMN_2361737	136.0276	13	11.25017	0.01428571
ILMN_1674580	119.4706	23	9.350577	0.08701298
ILMN_1671513	100.1112	16	5.973591	0.5233766
ILMN_1711327	118.9068	18	7.923127	0.0961039
ILMN_1704383	120.7471	22	5.249826	0.07532468
ILMN_1697971	304.6633	21	16.02623	0
ILMN_1730497	89.74718	25	3.688997	0.8142857
ILMN_1736562	345.7251	28	11.47351	0
ILMN_2413517	110.1221	15	6.667251	0.2454545
ILMN_2323385	1152.847	23	41.62642	0
ILMN_1792265	151.2341	20	10.77961	0.001298701
ILMN_1653591	109.6923	30	6.566763	0.2584416
ILMN_1729495	423.4329	22	26.71991	0
ILMN_1813027	128.134	18	11.76625	0.03376623
ILMN_1718142	86.40738	24	3.358298	0.8922078
ILMN_1784230	144.1546	20	11.05635	0.002597403
ILMN_1796063	638.0385	28	34.28902	0
ILMN_1684352	119.2856	16	6.59333	0.08961039
ILMN_1770865	141.2089	11	9.493464	0.003896104
ILMN_1712708	86.96324	19	4.956177	0.8805195
ILMN_1762021	127.0885	21	7.172783	0.03896104
ILMN_2125451	108.1727	16	9.315383	0.2961039
ILMN_3251638	120.7255	13	15.55109	0.07532468
ILMN_1704972	675.7419	21	52.09047	0
ILMN_1737599	153.8833	17	10.525	0.001298701
ILMN_2404665	415.5742	20	26.66178	0
ILMN_1719404	103.5583	20	6.45579	0.4142857
ILMN_1700408	81.00419	22	2.926522	0.9636363
ILMN_1754130	139.6949	11	8.110975	0.006493506
ILMN_3231127	92.28136	32	4.240301	0.7519481
ILMN_3234441	90.50871	17	6.337267	0.7961039
ILMN_3229749	107.1656	26	5.365398	0.3207792
ILMN_1717915	120.2629	19	7.838546	0.07792208
ILMN_2412046	89.66288	25	4.350066	0.8194805
ILMN_1714987	88.11684	27	3.690766	0.8532467
ILMN_1702712	77.65633	21	2.904072	0.9883117
ILMN_1672479	111.4127	17	8.04766	0.2142857
ILMN_2347622	91.85521	20	5.980017	0.7623377
ILMN_1666376	367.3929	27	21.37284	0
ILMN_1705458	116.4427	24	8.341666	0.1155844
ILMN_1784799	90.1333	14	3.27336	0.8077922
ILMN_1654786	92.74405	22	7.391251	0.7363636
ILMN_1656910	166.9803	21	10.87531	0
ILMN_2094631	92.27536	22	5.343928	0.7519481
ILMN_2094630	118.374	20	6.577242	0.09740259
ILMN_1706265	109.6572	24	4.837761	0.2597403
ILMN_1666852	101.7006	26	5.876133	0.474026
ILMN_1702489	96.19843	27	5.731335	0.6415585
ILMN_1768365	96.06959	23	3.977099	0.6441559
ILMN_1764165	109.8275	19	7.757324	0.2519481
ILMN_3235584	229.9179	24	8.315261	0
ILMN_1667915	106.6113	17	9.085819	0.3402597
ILMN_1694174	254.4441	20	15.81346	0
ILMN_1813430	149.9187	20	8.783802	0.001298701
ILMN_2381834	98.34779	20	2.310517	0.5779221
ILMN_1775537	94.9835	28	4.381359	0.6714286
ILMN_1791099	88.06049	19	5.634621	0.8532467
ILMN_1683974	100.7562	19	4.55163	0.5051948
ILMN_1727364	88.04599	18	3.141712	0.8545455
ILMN_1692247	86.24792	17	4.674652	0.8961039
ILMN_1756657	102.38	27	4.107122	0.4584416
ILMN_2225061	91.56285	22	4.622557	0.7688312
ILMN_1714774	88.61552	15	5.83041	0.8467532
ILMN_1720717	91.11972	27	5.140711	0.7831169
ILMN_1790253	120.4245	18	7.031725	0.07792208
ILMN_1668644	102.779	23	6.407617	0.4428571
ILMN_1667416	98.54245	28	4.174873	0.574026
ILMN_2172547	107.277	25	5.086967	0.3168831
ILMN_1799698	93.80757	18	6.05997	0.7064935
ILMN_1797359	354.3862	25	13.65742	0
ILMN_3251308	107.7159	26	6.583557	0.3064935
ILMN_1746704	478.3414	23	26.35575	0
ILMN_1786697	93.63761	22	5.603189	0.7142857
ILMN_1763433	103.7136	21	5.992822	0.4103896
ILMN_1719254	174.5237	27	16.87506	0
ILMN_1709877	124.7001	21	11.22801	0.04935065
ILMN_1666893	101.1013	27	5.146245	0.4974026
ILMN_1805792	152.1452	22	9.386194	0.001298701
ILMN_1753413	107.9884	16	8.019799	0.2987013
ILMN_2370588	92.52959	22	4.406603	0.7376623
ILMN_1735788	259.3884	19	10.57965	0
ILMN_2161746	814.4546	28	35.07139	0
ILMN_1658144	343.6348	20	22.13315	0
ILMN_1720241	980.5133	16	46.30245	0
ILMN_1796589	105.9373	29	5.728408	0.361039
ILMN_1661173	275.6547	26	18.21795	0
ILMN_1713990	524.3326	24	26.99821	0
ILMN_1727692	581.9483	14	40.06358	0
ILMN_1776125	267.0901	29	10.95562	0
ILMN_1812940	406.3929	22	19.0723	0
ILMN_1717854	103.5114	19	5.593103	0.4168831
ILMN_1761148	94.59448	20	4.848638	0.6844156
ILMN_1805481	457.9746	27	26.21187	0
ILMN_1690802	1121.565	17	55.78866	0
ILMN_1809944	241.3352	15	11.08775	0
ILMN_1671913	129.3461	18	7.69969	0.03116883
ILMN_1688728	107.3476	24	5.645309	0.3142857
ILMN_2310075	125.6373	17	12.57048	0.04415584
ILMN_2041971	90.27818	22	4.460573	0.8012987
ILMN_1779663	110.9736	16	4.909825	0.2233766
ILMN_2167922	1560.526	22	60.23698	0
ILMN_1673872	112.4224	24	6.730619	0.1909091
ILMN_1765085	154.3927	21	8.530355	0.001298701
ILMN_1675577	202.9014	21	19.95649	0
ILMN_1733703	113.9635	21	4.078234	0.1545455
ILMN_1732722	110.072	21	7.221377	0.2454545
ILMN_2365410	175.4036	21	17.34505	0
ILMN_1695946	114.0253	23	7.627275	0.1532468
ILMN_1655052	311.9961	30	19.3594	0
ILMN_1655924	443.9017	17	22.63531	0
ILMN_1764098	191.9259	32	15.22259	0
ILMN_2295518	231.1963	21	16.93742	0
ILMN_1691648	119.2957	21	7.163649	0.08961039
ILMN_2409642	284.0919	20	15.62593	0
ILMN_1700337	115.6875	15	9.305177	0.1285714
ILMN_2241775	623.0678	18	27.8094	0
ILMN_1738909	146.0883	19	10.70582	0.001298701
ILMN_2272074	113.1517	26	5.845823	0.1701299
ILMN_2311518	716.203	30	27.54082	0
ILMN_1656371	118.06	27	7.025328	0.0987013
ILMN_1674380	90.53833	27	3.585593	0.7961039
ILMN_1661657	98.65134	15	5.610928	0.5701299
ILMN_2127007	94.8194	25	5.125142	0.6779221
ILMN_2094377	92.85009	21	4.579149	0.7311688
ILMN_1782295	101.0426	23	5.897804	0.5
ILMN_2402805	624.8629	20	35.19457	0
ILMN_2402806	411.5667	17	40.1922	0
ILMN_1772242	96.62293	32	3.97054	0.6324675
ILMN_1656410	82.90318	20	3.069018	0.9480519
ILMN_1683909	75.61999	16	3.840073	0.9948052
ILMN_1791653	104.9852	17	8.716823	0.3766234
ILMN_2352380	202.5549	20	8.603425	0
ILMN_1743987	82.5219	20	3.560127	0.9558442
ILMN_2302983	94.4893	20	6.338709	0.687013
ILMN_1740622	94.50504	20	5.622653	0.6857143
ILMN_1815938	127.5463	20	8.601221	0.03636364
ILMN_1679401	363.3275	17	14.18565	0
ILMN_1706805	85.00527	18	4.785984	0.9116883
ILMN_1814296	87.92005	22	3.702764	0.8571429
ILMN_1667047	124.0524	22	6.642446	0.05974026
ILMN_1661637	98.24774	24	4.896639	0.5792208
ILMN_2099315	96.01282	22	6.760421	0.6454545
ILMN_1814557	114.7044	24	5.051557	0.1415584
ILMN_1652397	72.26062	16	2.310571	1
ILMN_2364674	1418.788	19	41.90256	0
ILMN_1813568	97.64696	23	3.922136	0.5961039
ILMN_1724234	94.85733	22	4.290593	0.6753247
ILMN_1671022	88.42476	20	5.092726	0.848052
ILMN_1654261	90.34949	27	4.085537	0.8
ILMN_1651238	97.66363	29	6.043698	0.5948052
ILMN_2049536	155.8802	25	6.982642	0
ILMN_1802901	100.2709	26	4.406797	0.5207792
ILMN_2297353	105.9832	23	5.565546	0.3584416
ILMN_2362346	96.65361	29	5.355665	0.6298701
ILMN_2176758	88.66884	14	4.887444	0.8454546
ILMN_1738674	104.9902	13	6.072174	0.3766234
ILMN_1674533	96.1506	20	6.517916	0.6441559
ILMN_2368188	105.7544	16	8.025342	0.3662338
ILMN_2272412	95.67213	32	4.835689	0.6571429
ILMN_1696160	124.3971	14	6.387647	0.05194805
ILMN_1676402	101.1591	26	5.12847	0.4961039
ILMN_1660368	1631.772	28	52.70704	0
ILMN_1744574	105.7231	25	6.021731	0.3662338
ILMN_2116075	139.8104	17	6.927308	0.006493506
ILMN_1799067	104.4531	26	5.8546	0.3935065
ILMN_2119584	96.21325	16	6.70517	0.6402597
ILMN_3247395	92.64538	24	3.727412	0.7376623
ILMN_1754871	101.2851	19	8.248864	0.487013
ILMN_1797367	166.1657	23	10.42644	0
ILMN_2246510	473.829	27	12.90633	0
ILMN_1758378	110.3907	22	8.152982	0.2350649
ILMN_1714216	170.0132	24	7.90611	0
ILMN_1762631	119.0804	17	9.347257	0.09350649
ILMN_2412380	169.1675	21	12.45816	0
ILMN_1787567	166.4114	14	5.563075	0
ILMN_1692177	99.5051	28	4.935107	0.5402597
ILMN_1711091	127.8857	24	11.34191	0.03376623
ILMN_2124187	829.9512	17	41.25882	0
ILMN_1685574	391.9571	18	20.22098	0
ILMN_2276952	86.67784	32	3.487033	0.887013
ILMN_2376403	106.3135	22	6.848473	0.3493507
ILMN_1748124	117.8859	27	3.835481	0.1012987
ILMN_1695382	85.92072	13	5.944589	0.8987013
ILMN_1781356	97.96133	28	4.720494	0.5896104
ILMN_1721636	306.6425	19	29.39636	0
ILMN_3301824	105.0965	17	6.40247	0.3766234
ILMN_3225244	132.8387	27	7.739021	0.01558442
ILMN_1746393	137.2816	23	8.605222	0.01168831
ILMN_2368292	645.6623	24	29.27877	0
ILMN_1673111	305.0837	28	14.04807	0
ILMN_1657509	112.5832	18	4.936504	0.1857143
ILMN_2097954	138.3327	19	8.034323	0.007792208
ILMN_3246534	115.5988	26	6.95632	0.1298701
ILMN_1747146	682.3118	24	27.55081	0
ILMN_1674967	122.4258	18	8.067532	0.06753246
ILMN_1674645	93.01884	19	5.330172	0.7246753
ILMN_1680430	90.37714	27	5.022736	0.7987013
ILMN_1765427	107.4104	25	6.872231	0.312987
ILMN_1758790	83.03818	28	2.163163	0.9467533
ILMN_1797209	173.3652	22	15.128	0
ILMN_2223805	142.3771	24	9.754203	0.003896104
ILMN_1652578	97.3317	23	5.707309	0.6025974
ILMN_1661143	115.8361	11	10.09597	0.1272727
ILMN_1746712	118.5216	24	7.901296	0.09740259
ILMN_2314121	88.91827	21	3.354751	0.8389611
ILMN_1660639	100.043	21	5.962223	0.5285714
ILMN_1718907	105.6858	23	5.663368	0.3662338
ILMN_1655611	101.9906	17	4.85634	0.4675325
ILMN_1743933	98.00117	15	4.244525	0.5883117
ILMN_3245550	81.58093	12	3.564667	0.9597403
ILMN_1656291	76.96984	25	2.043142	0.9896104
ILMN_1801443	120.1679	24	7.133858	0.07792208
ILMN_1801098	106.1522	17	3.575923	0.3545454
ILMN_1662884	78.16264	20	3.986341	0.9831169
ILMN_1768913	115.6073	21	6.990613	0.1298701
ILMN_1781027	90.52946	23	4.631302	0.7961039
ILMN_1713668	206.6817	26	11.62634	0
ILMN_2211672	163.2009	20	6.55962	0
ILMN_1657194	93.79091	28	4.474007	0.7064935
ILMN_1806464	133.6951	16	12.47966	0.01428571
ILMN_1775615	107.5702	22	9.027424	0.3090909
ILMN_1747546	102.7112	16	9.740928	0.4428571
ILMN_1656194	104.5441	25	4.374042	0.3909091
ILMN_1697810	91.43658	23	4.764215	0.7727273
ILMN_2341524	105.5054	22	6.89281	0.3701299
ILMN_1768115	104.492	24	4.577749	0.3935065
ILMN_2194106	90.66244	27	5.104042	0.7948052
ILMN_2130525	6903.485	41	196.2956	0
ILMN_1669881	6943.212	30	220.6685	0
ILMN_1785060	108.4834	22	7.12464	0.2883117
ILMN_1803850	114.583	17	7.491731	0.1441558
ILMN_1743465	91.53574	18	4.247729	0.7688312
ILMN_2374383	110.7464	26	7.083051	0.2246753
ILMN_1777881	161.1967	29	7.596916	0
ILMN_2377708	92.21334	12	7.020659	0.7545455
ILMN_1699980	83.39514	28	2.864406	0.938961
ILMN_1710899	83.06274	20	4.679981	0.9467533
ILMN_1746349	117.1962	14	10.20385	0.1090909
ILMN_1810093	110.338	24	6.639558	0.238961
ILMN_2186319	139.2052	16	15.09291	0.006493506
ILMN_1790549	543.3069	26	21.57342	0
ILMN_1655469	352.5741	22	20.78751	0
ILMN_1725079	685.0718	24	38.49343	0
ILMN_1718621	85.11419	22	4.057842	0.9103896
ILMN_1760449	91.17972	32	4.52307	0.7818182
ILMN_2389970	108.5206	22	6.233723	0.2883117
ILMN_1749403	2995.405	21	98.84591	0
ILMN_1718607	225.3299	24	17.24353	0
ILMN_2290522	83.8402	15	4.471894	0.9324675
ILMN_2340027	89.0249	24	4.627857	0.8350649
ILMN_1720908	82.38465	26	3.503624	0.9558442
ILMN_1799028	98.21478	26	5.380708	0.5792208
ILMN_2183856	96.36745	20	5.600957	0.6376624
ILMN_1730998	104.5797	14	6.502793	0.3909091
ILMN_2120695	105.3612	20	8.80677	0.3727273
ILMN_1809291	104.7172	19	5.375264	0.387013
ILMN_1683263	101.5616	30	4.620342	0.4779221
ILMN_1729453	91.70084	26	3.08177	0.7636364
ILMN_2260991	210.2171	21	15.5217	0
ILMN_2349658	259.6584	24	16.29999	0
ILMN_1681679	1635.048	18	102.7019	0
ILMN_1716236	114.4069	19	5.008153	0.1480519
ILMN_2186846	77.26191	16	3.985231	0.9883117
ILMN_1693860	103.1853	18	5.698566	0.4285714
ILMN_2063254	80.80412	23	5.822945	0.9649351
ILMN_2197750	97.78251	22	5.402258	0.5922078
ILMN_1779014	360.9099	14	25.35426	0
ILMN_1775336	110.5446	20	8.705791	0.2272727
ILMN_2347298	277.0682	16	22.28151	0
ILMN_2260813	96.97589	28	3.753328	0.6181818
ILMN_1771155	101.9607	18	6.889412	0.4675325
ILMN_1657554	250.4863	15	16.96007	0
ILMN_1693635	256.0565	26	16.5074	0
ILMN_2231478	98.37004	25	4.820161	0.5779221
ILMN_1737360	113.5398	23	6.906387	0.1623377
ILMN_1740500	105.9136	23	3.445663	0.3623376
ILMN_1737972	176.2037	27	10.66745	0
ILMN_1701264	104.1561	29	6.349631	0.4025974
ILMN_2092232	100.6998	27	6.327863	0.5077922
ILMN_1775761	170.0313	25	9.946215	0
ILMN_1670948	278.708	22	17.63827	0
ILMN_2129349	247.0583	19	12.10728	0
ILMN_1802753	580.4238	28	38.08161	0
ILMN_1794666	101.7551	19	7.661182	0.474026
ILMN_1738843	113.6758	18	5.90586	0.1623377
ILMN_1760369	106.6069	21	8.006243	0.3402597
ILMN_1723381	106.4279	25	7.725789	0.3454545
ILMN_1791637	102.5154	15	6.001184	0.4493507
ILMN_1691572	217.5672	21	10.08858	0
ILMN_1697777	111.6683	32	3.6171	0.2116883
ILMN_3234456	150.792	23	9.168918	0.001298701
ILMN_3197097	156.151	14	16.07171	0
ILMN_1684520	140.3133	27	5.15989	0.005194805
ILMN_1763231	105.0056	21	6.947256	0.3766234
ILMN_1705834	93.71278	26	5.389765	0.712987
ILMN_1743303	201.8265	16	17.98891	0
ILMN_2183784	101.7133	28	5.408873	0.474026
ILMN_1778438	104.8135	29	5.794056	0.3857143
ILMN_1745573	152.9392	22	5.724073	0.001298701
ILMN_1668606	91.99732	24	3.37085	0.761039
ILMN_1753064	109.0763	37	4.312379	0.2766234
ILMN_2390472	265.0222	29	11.68236	0
ILMN_1696757	259.9614	24	11.60565	0
ILMN_1693317	459.5157	22	27.37915	0
ILMN_1737271	121.2855	16	12.71137	0.07272727
ILMN_1660810	469.0214	24	21.80609	0
ILMN_1784516	114.5577	27	5.430386	0.1441558
ILMN_2192385	162.3427	25	8.214056	0
ILMN_1715332	85.21522	22	3.413288	0.9103896
ILMN_1710671	104.0521	27	5.068407	0.4051948
ILMN_2217955	99.01422	25	4.524263	0.5519481
ILMN_2122760	113.193	26	9.334688	0.1675325
ILMN_2319234	136.5552	21	8.386821	0.01298701
ILMN_1690320	135.085	27	6.88478	0.01428571
ILMN_2190126	103.3956	15	8.670995	0.4207792
ILMN_1730963	122.2953	21	11.56458	0.07012987
ILMN_1710303	89.21883	25	3.094219	0.8298701
ILMN_1676555	110.505	17	5.894713	0.2298701
ILMN_1757730	334.317	20	17.34321	0
ILMN_1755487	90.41431	19	3.724389	0.7974026
ILMN_1832106	112.2819	17	6.51692	0.1935065
ILMN_1694979	115.0776	23	7.521075	0.1415584
ILMN_1728605	1361.009	21	88.21678	0
ILMN_1761476	95.12873	22	6.427849	0.6688312
ILMN_1735822	103.835	22	5.869252	0.4077922
ILMN_1668795	100.7581	26	5.208185	0.5051948
ILMN_1696375	248.3277	25	13.52892	0
ILMN_2083593	248.1568	18	19.16255	0
ILMN_2083588	272.622	26	10.93321	0
ILMN_1807088	137.9606	28	4.68756	0.007792208
ILMN_3203551	104.6202	35	7.080684	0.3909091
ILMN_1777366	275.1982	23	14.36067	0
ILMN_2289623	99.19814	19	3.39229	0.5493507
ILMN_1795911	887.9094	36	31.36103	0
ILMN_2059886	329.066	17	16.57149	0
ILMN_2297570	97.03737	22	5.384411	0.6168831
ILMN_1769290	108.7148	20	5.254987	0.2844156
ILMN_2071429	86.73897	14	4.589801	0.8857143
ILMN_1746720	598.4376	13	42.04897	0
ILMN_3310271	102.5532	26	5.989305	0.4493507
ILMN_1678140	659.6499	31	27.41189	0
ILMN_1706455	125.0775	20	5.750229	0.04545455
ILMN_1715505	88.93529	16	5.894101	0.8389611
ILMN_1697160	119.0728	33	6.428746	0.09350649
ILMN_1718971	85.91634	13	4.884585	0.8987013
ILMN_1652309	99.27171	15	5.770022	0.5467532
ILMN_2401927	91.08407	16	4.765941	0.7857143
ILMN_3243117	95.43544	23	5.136847	0.6623377
ILMN_1682123	105.9454	23	9.504315	0.361039
ILMN_2183389	198.1669	24	8.632585	0
ILMN_1685676	141.1519	19	10.04608	0.003896104
ILMN_1713129	176.3583	26	9.127531	0
ILMN_2128133	92.9694	23	4.704552	0.7246753
ILMN_1810228	1221.291	26	60.76548	0
ILMN_1788166	130.8419	25	6.814674	0.02467532
ILMN_1764043	205.0086	18	11.54794	0
ILMN_1737073	81.74918	18	5.569062	0.9584416
ILMN_1806415	117.7656	22	7.661915	0.1012987
ILMN_2372795	123.916	20	6.291755	0.05974026
ILMN_1799329	84.58505	28	3.575804	0.9168831
ILMN_1784356	108.3266	24	6.233665	0.2948052
ILMN_1663113	151.8279	29	9.447633	0.001298701
ILMN_1738101	96.11741	21	7.100436	0.6441559
ILMN_1697086	107.8484	26	8.059726	0.3025974
ILMN_2201905	108.6286	25	6.021438	0.2844156
ILMN_1680899	170.1016	24	8.229278	0
ILMN_1682818	404.4845	20	20.61602	0
ILMN_1785535	115.7933	19	5.903038	0.1272727
ILMN_1746846	131.7752	28	7.242362	0.02337662
ILMN_1754655	154.5049	11	16.7626	0.001298701
ILMN_1788394	101.0072	14	6.036654	0.5012987
ILMN_1702821	88.23196	26	3.512355	0.8532467
ILMN_2323816	119.8378	14	14.02379	0.08311688
ILMN_1757411	97.43313	21	6.049126	0.6012987
